"City","Sport","Discipline","Athlete","NOC","Gender","Event","Event_gender","Medal","Year","Country"
"Atlanta","Volleyball","Volleyball","CARVAJAL, Magaly Esther","CUB","Women","volleyball","W","Gold",1996,"Cuba"
"Atlanta","Volleyball","Volleyball","COSTA, Marlenis","CUB","Women","volleyball","W","Gold",1996,"Cuba"
"Atlanta","Volleyball","Volleyball","FERNANDEZ, Ana Ibis","CUB","Women","volleyball","W","Gold",1996,"Cuba"
"Atlanta","Volleyball","Volleyball","FRANCIA, Mirka","CUB","Women","volleyball","W","Gold",1996,"Cuba"
"Atlanta","Volleyball","Volleyball","GATO, Idalmis","CUB","Women","volleyball","W","Gold",1996,"Cuba"
"Atlanta","Volleyball","Volleyball","IZQUIERDO, Lilia","CUB","Women","volleyball","W","Gold",1996,"Cuba"
"Atlanta","Volleyball","Volleyball","LUIS, Alejandrina","CUB","Women","volleyball","W","Gold",1996,"Cuba"
"Atlanta","Volleyball","Volleyball","O'FARRILL, Raisa","CUB","Women","volleyball","W","Gold",1996,"Cuba"
"Atlanta","Volleyball","Volleyball","RUIZ, Yumilka","CUB","Women","volleyball","W","Gold",1996,"Cuba"
"Atlanta","Volleyball","Volleyball","TORRES, Regla","CUB","Women","volleyball","W","Gold",1996,"Cuba"
"Atlanta","Volleyball","Volleyball","CUI, Yong-Mei","CHN","Women","volleyball","W","Silver",1996,"China"
"Atlanta","Volleyball","Volleyball","HE, Qi","CHN","Women","volleyball","W","Silver",1996,"China"
"Atlanta","Volleyball","Volleyball","LAI, Yawen","CHN","Women","volleyball","W","Silver",1996,"China"
"Atlanta","Volleyball","Volleyball","LI, Yan","CHN","Women","volleyball","W","Silver",1996,"China"
"Atlanta","Volleyball","Volleyball","LIU, Xiaoning","CHN","Women","volleyball","W","Silver",1996,"China"
"Atlanta","Volleyball","Volleyball","PAN, Wenli","CHN","Women","volleyball","W","Silver",1996,"China"
"Atlanta","Volleyball","Volleyball","SUN, Yue","CHN","Women","volleyball","W","Silver",1996,"China"
"Atlanta","Volleyball","Volleyball","WANG, Lina","CHN","Women","volleyball","W","Silver",1996,"China"
"Atlanta","Volleyball","Volleyball","WANG, Yi","CHN","Women","volleyball","W","Silver",1996,"China"
"Atlanta","Volleyball","Volleyball","WANG, Ziling","CHN","Women","volleyball","W","Silver",1996,"China"
"Atlanta","Volleyball","Volleyball","WU, Yongmei","CHN","Women","volleyball","W","Silver",1996,"China"
"Atlanta","Volleyball","Volleyball","ZHU, Yunying","CHN","Women","volleyball","W","Silver",1996,"China"
"Atlanta","Weightlifting","Weightlifting","MINCHEV, Sevdalin","BUL","Men","- 54kg, total (flyweight)","M","Bronze",1996,"Bulgaria"
"Atlanta","Weightlifting","Weightlifting","MUTLU, Halil","TUR","Men","- 54kg, total (flyweight)","M","Gold",1996,"Turkey"
"Atlanta","Weightlifting","Weightlifting","ZHANG, Xiangsen","CHN","Men","- 54kg, total (flyweight)","M","Silver",1996,"China"
"Atlanta","Weightlifting","Weightlifting","BOTEV, Stefan","AUS","Men","+ 108kg, total (super heavyweight)","M","Bronze",1996,"Australia"
"Atlanta","Weightlifting","Weightlifting","CHEMERKIN, Andrey","RUS","Men","+ 108kg, total (super heavyweight)","M","Gold",1996,"Russia"
"Atlanta","Weightlifting","Weightlifting","WELLER, Ronny","GER","Men","+ 108kg, total (super heavyweight)","M","Silver",1996,"Germany"
"Atlanta","Weightlifting","Weightlifting","PECHALOV, Nikolay","BUL","Men","54 - 59kg, total (bantamweight)","M","Bronze",1996,"Bulgaria"
"Atlanta","Weightlifting","Weightlifting","TANG, Ningsheng","CHN","Men","54 - 59kg, total (bantamweight)","M","Gold",1996,"China"
"Atlanta","Weightlifting","Weightlifting","SAMPANIS, Leonidas","GRE","Men","54 - 59kg, total (bantamweight)","M","Silver",1996,"Greece"
"Atlanta","Weightlifting","Weightlifting","XIAO, Jiangang","CHN","Men","59 - 64kg, total (featherweight)","M","Bronze",1996,"China"
"Atlanta","Weightlifting","Weightlifting","SULEYMANOGLU, Naim","TUR","Men","59 - 64kg, total (featherweight)","M","Gold",1996,"Turkey"
"Atlanta","Weightlifting","Weightlifting","LEONIDIS, Valerios","GRE","Men","59 - 64kg, total (featherweight)","M","Silver",1996,"Greece"
"Atlanta","Weightlifting","Weightlifting","FERI, Attila","HUN","Men","64 - 70kg, total (lightweight)","M","Bronze",1996,"Hungary"
"Atlanta","Weightlifting","Weightlifting","ZHAN, Xugang","CHN","Men","64 - 70kg, total (lightweight)","M","Gold",1996,"China"
"Atlanta","Weightlifting","Weightlifting","KIM, Myong Nam","PRK","Men","64 - 70kg, total (lightweight)","M","Silver",1996,"Korea, North"
"Atlanta","Weightlifting","Weightlifting","JON, Chol Ho","PRK","Men","70 - 76kg, total (middleweight)","M","Bronze",1996,"Korea, North"
"Atlanta","Weightlifting","Weightlifting","LARA, Pablo","CUB","Men","70 - 76kg, total (middleweight)","M","Gold",1996,"Cuba"
"Atlanta","Weightlifting","Weightlifting","YOTOV, Yoto Vassilev","BUL","Men","70 - 76kg, total (middleweight)","M","Silver",1996,"Bulgaria"
"Atlanta","Weightlifting","Weightlifting","COFALIK, Andrzej","POL","Men","76 - 83kg, total (light-heavyweight)","M","Bronze",1996,"Poland"
"Atlanta","Weightlifting","Weightlifting","DIMAS, Pyrros","GRE","Men","76 - 83kg, total (light-heavyweight)","M","Gold",1996,"Greece"
"Atlanta","Weightlifting","Weightlifting","HUSTER, Marc","GER","Men","76 - 83kg, total (light-heavyweight)","M","Silver",1996,"Germany"
"Atlanta","Weightlifting","Weightlifting","CARUSO, Oliver","GER","Men","83 - 91kg, total (middle-heavyweight)","M","Bronze",1996,"Germany"
"Atlanta","Weightlifting","Weightlifting","PETROV, Aleksey","RUS","Men","83 - 91kg, total (middle-heavyweight)","M","Gold",1996,"Russia"
"Atlanta","Weightlifting","Weightlifting","KOKAS, Leonidas","GRE","Men","83 - 91kg, total (middle-heavyweight)","M","Silver",1996,"Greece"
"Atlanta","Weightlifting","Weightlifting","HORDIYCHUK, Mykola","UKR","Men","91 - 99kg, total (first-heavyweight)","M","Bronze",1996,"Ukraine"
"Atlanta","Weightlifting","Weightlifting","KAKIASVILIS, Akakios","GRE","Men","91 - 99kg, total (first-heavyweight)","M","Gold",1996,"Greece"
"Atlanta","Weightlifting","Weightlifting","KHRAPATY, Anatoli","KAZ","Men","91 - 99kg, total (first-heavyweight)","M","Silver",1996,"Kazakhstan"
"Atlanta","Weightlifting","Weightlifting","VLAD, Nicu","ROU","Men","99 - 108kg, total (heavyweight)","M","Bronze",1996,NA
"Atlanta","Weightlifting","Weightlifting","TAIMAZOV, Timour","UKR","Men","99 - 108kg, total (heavyweight)","M","Gold",1996,"Ukraine"
"Atlanta","Weightlifting","Weightlifting","SYRTSOV, Serguei","RUS","Men","99 - 108kg, total (heavyweight)","M","Silver",1996,"Russia"
"Atlanta","Wrestling","Wrestling Free.","VILA, Alexis","CUB","Men","- 48kg (light-flyweight)","M","Bronze",1996,"Cuba"
"Atlanta","Wrestling","Wrestling Free.","KIM, Il","PRK","Men","- 48kg (light-flyweight)","M","Gold",1996,"Korea, North"
"Atlanta","Wrestling","Wrestling Free.","MKRCHYAN, Armen","ARM","Men","- 48kg (light-flyweight)","M","Silver",1996,"Armenia"
"Atlanta","Wrestling","Wrestling Free.","BAUMGARTNER, Bruce Robert","USA","Men","100 - 130kg (super heavyweight)","M","Bronze",1996,"United States"
"Atlanta","Wrestling","Wrestling Free.","DEMIR, Mahmut","TUR","Men","100 - 130kg (super heavyweight)","M","Gold",1996,"Turkey"
"Atlanta","Wrestling","Wrestling Free.","MEDVEDEV, Aleksey","BLR","Men","100 - 130kg (super heavyweight)","M","Silver",1996,"Belarus"
"Atlanta","Wrestling","Wrestling Free.","MAMYROV, Maulen","KAZ","Men","48 - 52kg (flyweight)","M","Bronze",1996,"Kazakhstan"
"Atlanta","Wrestling","Wrestling Free.","DIMITROV, Valentin Yordanov","BUL","Men","48 - 52kg (flyweight)","M","Gold",1996,"Bulgaria"
"Atlanta","Wrestling","Wrestling Free.","ABDULLAYEV, Namig","AZE","Men","48 - 52kg (flyweight)","M","Silver",1996,"Azerbaijan"
"Atlanta","Wrestling","Wrestling Free.","RI, Yong Sam","PRK","Men","52 - 57kg (bantamweight)","M","Bronze",1996,"Korea, North"
"Atlanta","Wrestling","Wrestling Free.","CROSS, Kendall Duane","USA","Men","52 - 57kg (bantamweight)","M","Gold",1996,"United States"
"Atlanta","Wrestling","Wrestling Free.","SISSAOURI, Giuvi","CAN","Men","52 - 57kg (bantamweight)","M","Silver",1996,"Canada"
"Atlanta","Wrestling","Wrestling Free.","TEDEYEV, Elbrus","UKR","Men","57 - 62kg (featherweight)","M","Bronze",1996,"Ukraine"
"Atlanta","Wrestling","Wrestling Free.","BRANDS, Tom","USA","Men","57 - 62kg (featherweight)","M","Gold",1996,"United States"
"Atlanta","Wrestling","Wrestling Free.","JANG, Jae-Sung","KOR","Men","57 - 62kg (featherweight)","M","Silver",1996,"Korea, South"
"Atlanta","Wrestling","Wrestling Free.","ZOZIROV, Zaza","UKR","Men","62 - 68kg (lightweight)","M","Bronze",1996,"Ukraine"
"Atlanta","Wrestling","Wrestling Free.","BOGIYEV, Vadim","RUS","Men","62 - 68kg (lightweight)","M","Gold",1996,"Russia"
"Atlanta","Wrestling","Wrestling Free.","SAUNDERS, Townsend","USA","Men","62 - 68kg (lightweight)","M","Silver",1996,"United States"
"Atlanta","Wrestling","Wrestling Free.","OTA, Takuya","JPN","Men","68 - 74kg (welterweight)","M","Bronze",1996,"Japan"
"Atlanta","Wrestling","Wrestling Free.","SAYTIEV, Buvaysa","RUS","Men","68 - 74kg (welterweight)","M","Gold",1996,"Russia"
"Atlanta","Wrestling","Wrestling Free.","PARK, Jang-Soon","KOR","Men","68 - 74kg (welterweight)","M","Silver",1996,"Korea, South"
"Atlanta","Wrestling","Wrestling Free.","KHADEM AZGHADI, Amir Reza","IRI","Men","74 - 82kg (middleweight)","M","Bronze",1996,"Iran"
"Atlanta","Wrestling","Wrestling Free.","MAGOMEDOV, Khadzhimurad","RUS","Men","74 - 82kg (middleweight)","M","Gold",1996,"Russia"
"Atlanta","Wrestling","Wrestling Free.","YANG, Hyun-Mo","KOR","Men","74 - 82kg (middleweight)","M","Silver",1996,"Korea, South"
"Atlanta","Wrestling","Wrestling Free.","KURTANIDZE, Eldari","GEO","Men","82 - 90kg (light-heavyweight)","M","Bronze",1996,"Georgia"
"Atlanta","Wrestling","Wrestling Free.","KHADEM AZGHADI, Rasul","IRI","Men","82 - 90kg (light-heavyweight)","M","Gold",1996,"Iran"
"Atlanta","Wrestling","Wrestling Free.","KHADARTSEV, Makharbek","RUS","Men","82 - 90kg (light-heavyweight)","M","Silver",1996,"Russia"
"Atlanta","Wrestling","Wrestling Free.","SABEJEW, Arawat","GER","Men","90 - 100kg (heavyweight)","M","Bronze",1996,"Germany"
"Atlanta","Wrestling","Wrestling Free.","ANGLE, Kurt","USA","Men","90 - 100kg (heavyweight)","M","Gold",1996,"United States"
"Atlanta","Wrestling","Wrestling Free.","JADIDI, Abbas","IRI","Men","90 - 100kg (heavyweight)","M","Silver",1996,"Iran"
"Atlanta","Wrestling","Wrestling Gre-R","GULYOV, Zafar","RUS","Men","- 48kg (light-flyweight)","M","Bronze",1996,"Russia"
"Atlanta","Wrestling","Wrestling Gre-R","SIM, Kwon-Ho","KOR","Men","- 48kg (light-flyweight)","M","Gold",1996,"Korea, South"
"Atlanta","Wrestling","Wrestling Gre-R","PAVLOV, Aleksandr","BLR","Men","- 48kg (light-flyweight)","M","Silver",1996,"Belarus"
"Atlanta","Wrestling","Wrestling Gre-R","MOUREIKO, Serguei","MDA","Men","100 - 130kg (super heavyweight)","M","Bronze",1996,"Moldova"
"Atlanta","Wrestling","Wrestling Gre-R","KARELIN, Aleksandr","RUS","Men","100 - 130kg (super heavyweight)","M","Gold",1996,"Russia"
"Atlanta","Wrestling","Wrestling Gre-R","GHAFFARI, Siamak","USA","Men","100 - 130kg (super heavyweight)","M","Silver",1996,"United States"
"Atlanta","Wrestling","Wrestling Gre-R","KALASHNIKOV, Andriy","UKR","Men","48 - 52kg (flyweight)","M","Bronze",1996,"Ukraine"
"Atlanta","Wrestling","Wrestling Gre-R","NAZARYAN, Armen","ARM","Men","48 - 52kg (flyweight)","M","Gold",1996,"Armenia"
"Atlanta","Wrestling","Wrestling Gre-R","PAULSON, Brandon","USA","Men","48 - 52kg (flyweight)","M","Silver",1996,"United States"
"Atlanta","Wrestling","Wrestling Gre-R","SHENG, Zetian","CHN","Men","52 - 57kg (bantamweight)","M","Bronze",1996,"China"
"Atlanta","Wrestling","Wrestling Gre-R","MELNICHENKO, Yuriy","KAZ","Men","52 - 57kg (bantamweight)","M","Gold",1996,"Kazakhstan"
"Atlanta","Wrestling","Wrestling Gre-R","HALL, Dennis","USA","Men","52 - 57kg (bantamweight)","M","Silver",1996,"United States"
"Atlanta","Wrestling","Wrestling Gre-R","PIRIM, Akif","TUR","Men","57 - 62kg (featherweight)","M","Bronze",1996,"Turkey"
"Atlanta","Wrestling","Wrestling Gre-R","ZAWADZKI, Wlodzimierz","POL","Men","57 - 62kg (featherweight)","M","Gold",1996,"Poland"
"Atlanta","Wrestling","Wrestling Gre-R","MAREN, Juan Luis","CUB","Men","57 - 62kg (featherweight)","M","Silver",1996,"Cuba"
"Atlanta","Wrestling","Wrestling Gre-R","TRETYAKOV, Aleksandr","RUS","Men","62 - 68kg (lightweight)","M","Bronze",1996,"Russia"
"Atlanta","Wrestling","Wrestling Gre-R","WOLNY, Ryszard","POL","Men","62 - 68kg (lightweight)","M","Gold",1996,"Poland"
"Atlanta","Wrestling","Wrestling Gre-R","YOLOUZ, Ghani","FRA","Men","62 - 68kg (lightweight)","M","Silver",1996,"France"
"Atlanta","Wrestling","Wrestling Gre-R","TRACZ, Jozef","POL","Men","68 - 74kg (welterweight)","M","Bronze",1996,"Poland"
"Atlanta","Wrestling","Wrestling Gre-R","ASCUY AGUILERA, Feliberto","CUB","Men","68 - 74kg (welterweight)","M","Gold",1996,"Cuba"
"Atlanta","Wrestling","Wrestling Gre-R","ASELL, Marko","FIN","Men","68 - 74kg (welterweight)","M","Silver",1996,"Finland"
"Atlanta","Wrestling","Wrestling Gre-R","TSILENT, Valeriy","BLR","Men","74 - 82kg (middleweight)","M","Bronze",1996,"Belarus"
"Atlanta","Wrestling","Wrestling Gre-R","YERLIKAYA, Hamza","TUR","Men","74 - 82kg (middleweight)","M","Gold",1996,"Turkey"
"Atlanta","Wrestling","Wrestling Gre-R","ZANDER, Thomas","GER","Men","74 - 82kg (middleweight)","M","Silver",1996,"Germany"
"Atlanta","Wrestling","Wrestling Gre-R","BULLMANN, Maik","GER","Men","82 - 90kg (light-heavyweight)","M","Bronze",1996,"Germany"
"Atlanta","Wrestling","Wrestling Gre-R","OLEYNYK, Vyacheslav","UKR","Men","82 - 90kg (light-heavyweight)","M","Gold",1996,"Ukraine"
"Atlanta","Wrestling","Wrestling Gre-R","FAFINSKI, Jacek","POL","Men","82 - 90kg (light-heavyweight)","M","Silver",1996,"Poland"
"Atlanta","Wrestling","Wrestling Gre-R","LJUNGBERG, Mikael","SWE","Men","90 - 100kg (heavyweight)","M","Bronze",1996,"Sweden"
"Atlanta","Wrestling","Wrestling Gre-R","WRONSKI, Andrzej","POL","Men","90 - 100kg (heavyweight)","M","Gold",1996,"Poland"
"Atlanta","Wrestling","Wrestling Gre-R","LISHTVAN, Sergey","BLR","Men","90 - 100kg (heavyweight)","M","Silver",1996,"Belarus"
"Sydney","Aquatics","Diving","SAUTIN, Dmitry","RUS","Men","10m platform","M","Bronze",2000,"Russia"
"Sydney","Aquatics","Diving","TIAN, Liang","CHN","Men","10m platform","M","Gold",2000,"China"
"Sydney","Aquatics","Diving","HU, Jia","CHN","Men","10m platform","M","Silver",2000,"China"
"Sydney","Aquatics","Diving","MONTMINY, Anne Katherine","CAN","Women","10m platform","W","Bronze",2000,"Canada"
"Sydney","Aquatics","Diving","WILKINSON, Laura","USA","Women","10m platform","W","Gold",2000,"United States"
"Sydney","Aquatics","Diving","LI, Na","CHN","Women","10m platform","W","Silver",2000,"China"
"Sydney","Aquatics","Diving","SAUTIN, Dmitry","RUS","Men","3m springboard","M","Bronze",2000,"Russia"
"Sydney","Aquatics","Diving","XIONG, Ni","CHN","Men","3m springboard","M","Gold",2000,"China"
"Sydney","Aquatics","Diving","PLATAS, Fernando","MEX","Men","3m springboard","M","Silver",2000,"Mexico"
"Sydney","Aquatics","Diving","LINDNER, Doerte","GER","Women","3m springboard","W","Bronze",2000,"Germany"
"Sydney","Aquatics","Diving","FU, Mingxia","CHN","Women","3m springboard","W","Gold",2000,"China"
"Sydney","Aquatics","Diving","GUO, Jingjing","CHN","Women","3m springboard","W","Silver",2000,"China"
"Sydney","Aquatics","Diving","HEMPEL, Jan","GER","Men","synchronized diving 10m platform","M","Bronze",2000,"Germany"
"Sydney","Aquatics","Diving","MEYER, Heiko","GER","Men","synchronized diving 10m platform","M","Bronze",2000,"Germany"
"Sydney","Aquatics","Diving","LOUKACHINE, Igor","RUS","Men","synchronized diving 10m platform","M","Gold",2000,"Russia"
"Sydney","Aquatics","Diving","SAUTIN, Dmitry","RUS","Men","synchronized diving 10m platform","M","Gold",2000,"Russia"
"Sydney","Aquatics","Diving","HU, Jia","CHN","Men","synchronized diving 10m platform","M","Silver",2000,"China"
"Sydney","Aquatics","Diving","TIAN, Liang","CHN","Men","synchronized diving 10m platform","M","Silver",2000,"China"
"Sydney","Aquatics","Diving","GILMORE, Rebecca","AUS","Women","synchronized diving 10m platform","W","Bronze",2000,"Australia"
"Sydney","Aquatics","Diving","TOURKY, Loudy","AUS","Women","synchronized diving 10m platform","W","Bronze",2000,"Australia"
"Sydney","Aquatics","Diving","LI, Na","CHN","Women","synchronized diving 10m platform","W","Gold",2000,"China"
"Sydney","Aquatics","Diving","SANG, Xue","CHN","Women","synchronized diving 10m platform","W","Gold",2000,"China"
"Sydney","Aquatics","Diving","HEYMANS, Emilie","CAN","Women","synchronized diving 10m platform","W","Silver",2000,"Canada"
"Sydney","Aquatics","Diving","MONTMINY, Anne Katherine","CAN","Women","synchronized diving 10m platform","W","Silver",2000,"Canada"
"Sydney","Aquatics","Diving","NEWBERY, Robert","AUS","Men","synchronized diving 3m springboard","M","Bronze",2000,"Australia"
"Sydney","Aquatics","Diving","PULLAR, Dean","AUS","Men","synchronized diving 3m springboard","M","Bronze",2000,"Australia"
"Sydney","Aquatics","Diving","XIAO, Hailiang","CHN","Men","synchronized diving 3m springboard","M","Gold",2000,"China"
"Sydney","Aquatics","Diving","XIONG, Ni","CHN","Men","synchronized diving 3m springboard","M","Gold",2000,"China"
"Sydney","Aquatics","Diving","DOBROSKOK, Alexandre","RUS","Men","synchronized diving 3m springboard","M","Silver",2000,"Russia"
"Sydney","Aquatics","Diving","SAUTIN, Dmitry","RUS","Men","synchronized diving 3m springboard","M","Silver",2000,"Russia"
"Sydney","Aquatics","Diving","SOROKINA, Ganna","UKR","Women","synchronized diving 3m springboard","W","Bronze",2000,"Ukraine"
"Sydney","Aquatics","Diving","ZHUPINA, Olena","UKR","Women","synchronized diving 3m springboard","W","Bronze",2000,"Ukraine"
"Sydney","Aquatics","Diving","ILYINA, Vera","RUS","Women","synchronized diving 3m springboard","W","Gold",2000,"Russia"
"Sydney","Aquatics","Diving","PAKHALINA, Ioulia","RUS","Women","synchronized diving 3m springboard","W","Gold",2000,"Russia"
"Sydney","Aquatics","Diving","FU, Mingxia","CHN","Women","synchronized diving 3m springboard","W","Silver",2000,"China"
"Sydney","Aquatics","Diving","GUO, Jingjing","CHN","Women","synchronized diving 3m springboard","W","Silver",2000,"China"
"Sydney","Aquatics","Swimming","THELOKE, Stev","GER","Men","100m backstroke","M","Bronze",2000,"Germany"
"Sydney","Aquatics","Swimming","KRAYZELBURG, Lenny","USA","Men","100m backstroke","M","Gold",2000,"United States"
"Sydney","Aquatics","Swimming","WELSH, Matthew","AUS","Men","100m backstroke","M","Silver",2000,"Australia"
"Sydney","Aquatics","Swimming","ZHIVANEVSKAYA, Nina Alexandrovna","ESP","Women","100m backstroke","W","Bronze",2000,"Spain"
"Sydney","Aquatics","Swimming","MOCANU, Diana","ROU","Women","100m backstroke","W","Gold",2000,NA
"Sydney","Aquatics","Swimming","NAKAMURA, Mai","JPN","Women","100m backstroke","W","Silver",2000,"Japan"
"Sydney","Aquatics","Swimming","SLUDNOV, Roman","RUS","Men","100m breaststroke","M","Bronze",2000,"Russia"
"Sydney","Aquatics","Swimming","FIORAVANTI, Domenico","ITA","Men","100m breaststroke","M","Gold",2000,"Italy"
"Sydney","Aquatics","Swimming","MOSES, Ed","USA","Men","100m breaststroke","M","Silver",2000,"United States"
"Sydney","Aquatics","Swimming","HEYNS, Penelope","RSA","Women","100m breaststroke","W","Bronze",2000,"South Africa"
"Sydney","Aquatics","Swimming","QUANN, Megan","USA","Women","100m breaststroke","W","Gold",2000,"United States"
"Sydney","Aquatics","Swimming","JONES, Leisel","AUS","Women","100m breaststroke","W","Silver",2000,"Australia"
"Sydney","Aquatics","Swimming","HUEGILL, Geoff","AUS","Men","100m butterfly","M","Bronze",2000,"Australia"
"Sydney","Aquatics","Swimming","FROLANDER, Lars","SWE","Men","100m butterfly","M","Gold",2000,"Sweden"
"Sydney","Aquatics","Swimming","KLIM, Michael","AUS","Men","100m butterfly","M","Silver",2000,"Australia"
"Sydney","Aquatics","Swimming","TORRES, Dara","USA","Women","100m butterfly","W","Bronze",2000,"United States"
"Sydney","Aquatics","Swimming","DE BRUIJN, Inge","NED","Women","100m butterfly","W","Gold",2000,"Netherlands"
"Sydney","Aquatics","Swimming","MORAVCOVA, Martina","SVK","Women","100m butterfly","W","Silver",2000,"Slovakia"
"Sydney","Aquatics","Swimming","HALL, Gary Jr.","USA","Men","100m freestyle","M","Bronze",2000,"United States"
"Sydney","Aquatics","Swimming","VAN DEN HOOGENBAND, Pieter","NED","Men","100m freestyle","M","Gold",2000,"Netherlands"
"Sydney","Aquatics","Swimming","POPOV, Alexander","RUS","Men","100m freestyle","M","Silver",2000,"Russia"
"Sydney","Aquatics","Swimming","THOMPSON, Jenny","USA","Women","100m freestyle","W","Bronze",2000,"United States"
"Sydney","Aquatics","Swimming","TORRES, Dara","USA","Women","100m freestyle","W","Bronze",2000,"United States"
"Sydney","Aquatics","Swimming","DE BRUIJN, Inge","NED","Women","100m freestyle","W","Gold",2000,"Netherlands"
"Sydney","Aquatics","Swimming","ALSHAMMAR, Therese","SWE","Women","100m freestyle","W","Silver",2000,"Sweden"
"Sydney","Aquatics","Swimming","THOMPSON, Chris","USA","Men","1500m freestyle","M","Bronze",2000,"United States"
"Sydney","Aquatics","Swimming","HACKETT, Grant","AUS","Men","1500m freestyle","M","Gold",2000,"Australia"
"Sydney","Aquatics","Swimming","PERKINS, Kieren John","AUS","Men","1500m freestyle","M","Silver",2000,"Australia"
"Sydney","Aquatics","Swimming","WELSH, Matthew","AUS","Men","200m backstroke","M","Bronze",2000,"Australia"
"Sydney","Aquatics","Swimming","KRAYZELBURG, Lenny","USA","Men","200m backstroke","M","Gold",2000,"United States"
"Sydney","Aquatics","Swimming","PEIRSOL, Aaron","USA","Men","200m backstroke","M","Silver",2000,"United States"
"Sydney","Aquatics","Swimming","NAKAO, Miki","JPN","Women","200m backstroke","W","Bronze",2000,"Japan"
"Sydney","Aquatics","Swimming","MOCANU, Diana","ROU","Women","200m backstroke","W","Gold",2000,NA
"Sydney","Aquatics","Swimming","MARACINEANU, Roxana","FRA","Women","200m backstroke","W","Silver",2000,"France"
"Sydney","Aquatics","Swimming","RUMMOLO, Davide","ITA","Men","200m breaststroke","M","Bronze",2000,"Italy"
"Sydney","Aquatics","Swimming","FIORAVANTI, Domenico","ITA","Men","200m breaststroke","M","Gold",2000,"Italy"
"Sydney","Aquatics","Swimming","PARKIN, Terence","RSA","Men","200m breaststroke","M","Silver",2000,"South Africa"
"Sydney","Aquatics","Swimming","BEARD, Amanda","USA","Women","200m breaststroke","W","Bronze",2000,"United States"
"Sydney","Aquatics","Swimming","KOVACS, Agnes","HUN","Women","200m breaststroke","W","Gold",2000,"Hungary"
"Sydney","Aquatics","Swimming","KOWAL, Kristy","USA","Women","200m breaststroke","W","Silver",2000,"United States"
"Sydney","Aquatics","Swimming","NORRIS, Justin","AUS","Men","200m butterfly","M","Bronze",2000,"Australia"
"Sydney","Aquatics","Swimming","MALCHOW, Tom","USA","Men","200m butterfly","M","Gold",2000,"United States"
"Sydney","Aquatics","Swimming","SYLANTYEV, Denys","UKR","Men","200m butterfly","M","Silver",2000,"Ukraine"
"Sydney","Aquatics","Swimming","THOMAS, Petria","AUS","Women","200m butterfly","W","Bronze",2000,"Australia"
"Sydney","Aquatics","Swimming","HYMAN, Misty","USA","Women","200m butterfly","W","Gold",2000,"United States"
"Sydney","Aquatics","Swimming","O'NEILL, Susan","AUS","Women","200m butterfly","W","Silver",2000,"Australia"
"Sydney","Aquatics","Swimming","ROSOLINO, Massimiliano","ITA","Men","200m freestyle","M","Bronze",2000,"Italy"
"Sydney","Aquatics","Swimming","VAN DEN HOOGENBAND, Pieter","NED","Men","200m freestyle","M","Gold",2000,"Netherlands"
"Sydney","Aquatics","Swimming","THORPE, Ian","AUS","Men","200m freestyle","M","Silver",2000,"Australia"
"Sydney","Aquatics","Swimming","POLL AHRENS, Claudia","CRC","Women","200m freestyle","W","Bronze",2000,"Costa Rica"
"Sydney","Aquatics","Swimming","O'NEILL, Susan","AUS","Women","200m freestyle","W","Gold",2000,"Australia"
"Sydney","Aquatics","Swimming","MORAVCOVA, Martina","SVK","Women","200m freestyle","W","Silver",2000,"Slovakia"
"Sydney","Aquatics","Swimming","WILKENS, Tom","USA","Men","200m individual medley","M","Bronze",2000,"United States"
"Sydney","Aquatics","Swimming","ROSOLINO, Massimiliano","ITA","Men","200m individual medley","M","Gold",2000,"Italy"
"Sydney","Aquatics","Swimming","DOLAN, Tom","USA","Men","200m individual medley","M","Silver",2000,"United States"
"Sydney","Aquatics","Swimming","TEUSCHER, Cristina","USA","Women","200m individual medley","W","Bronze",2000,"United States"
"Sydney","Aquatics","Swimming","KLOCHKOVA, Yana","UKR","Women","200m individual medley","W","Gold",2000,"Ukraine"
"Sydney","Aquatics","Swimming","CASLARU, Beatrice","ROU","Women","200m individual medley","W","Silver",2000,NA
"Sydney","Aquatics","Swimming","KELLER, Klete","USA","Men","400m freestyle","M","Bronze",2000,"United States"
"Sydney","Aquatics","Swimming","THORPE, Ian","AUS","Men","400m freestyle","M","Gold",2000,"Australia"
"Sydney","Aquatics","Swimming","ROSOLINO, Massimiliano","ITA","Men","400m freestyle","M","Silver",2000,"Italy"
"Sydney","Aquatics","Swimming","POLL AHRENS, Claudia","CRC","Women","400m freestyle","W","Bronze",2000,"Costa Rica"
"Sydney","Aquatics","Swimming","BENNETT, Brooke","USA","Women","400m freestyle","W","Gold",2000,"United States"
"Sydney","Aquatics","Swimming","MUNZ, Diana","USA","Women","400m freestyle","W","Silver",2000,"United States"
"Sydney","Aquatics","Swimming","MYDEN, Curtis Allen","CAN","Men","400m individual medley","M","Bronze",2000,"Canada"
"Sydney","Aquatics","Swimming","DOLAN, Tom","USA","Men","400m individual medley","M","Gold",2000,"United States"
"Sydney","Aquatics","Swimming","VENDT, Erik","USA","Men","400m individual medley","M","Silver",2000,"United States"
"Sydney","Aquatics","Swimming","CASLARU, Beatrice","ROU","Women","400m individual medley","W","Bronze",2000,NA
"Sydney","Aquatics","Swimming","KLOCHKOVA, Yana","UKR","Women","400m individual medley","W","Gold",2000,"Ukraine"
